ID,Prediction
12138,0.11977366
1214,0.11350731
12144,0.03384243
12145,0.24043368
12147,0.063834816
12148,0.10475884
1216,0.056823038
12161,0.09292717
12162,0.21716104
12164,0.033967264
1217,0.021757158
12173,0.07268932
12178,0.08423177
12179,0.037934124
1218,0.037449926
12180,0.14210136
12181,0.022794956
12182,0.021190794
12185,0.15765353
12186,0.104407676
12187,0.038131393
12188,0.1119816
12189,0.04834266
1219,0.08041572
12190,0.047645964
12191,0.15795837
12192,0.06697929
12196,0.049286705
12199,0.21805938
1220,0.011514518
12201,0.03224362
12204,0.036500365
12209,0.14424585
12214,0.007554913
12219,0.08369172
12223,0.088043414
12224,0.031566992
12226,0.019105982
12227,0.023249265
12228,0.022327831
12229,0.08948249
12230,0.03869067
12234,0.031568114
12236,0.16369793
12237,0.07676441
12241,0.034938224
12244,0.044278465
12247,0.28734475
12249,0.035310496
12250,0.026264323
12254,0.048470452
12255,0.028756412
1226,0.03330511
12261,0.024801102
12263,0.012855213
12269,0.03357239
1227,0.101887755
12272,0.024167184
12277,0.13088112
12283,0.15479755
12284,0.27644214
12286,0.0755911
12290,0.0818989
12291,0.07254247
12292,0.40427065
12295,0.026806936
12297,0.036095213
12298,0.061274026
12299,0.04749902
12300,0.01708434
12306,0.03372086
12313,0.044606037
12327,0.05909985
12331,0.09358556
12337,0.040608678
12338,0.084035404
12339,0.1894061
12345,0.024861287
12350,0.056648336
12355,0.0881837
12357,0.06072292
12359,0.02525291
12360,0.030826913
12362,0.04425793
12363,0.049220316
12365,0.014042934
12366,0.00921687
12367,0.28535464
12373,0.018609846
12375,0.13040347
12379,0.02163744
12382,0.01074231
12386,0.014573646
12391,0.10284745
12393,0.033233877
124,0.08225825
12400,0.15024254
12404,0.013327467
12410,0.046410304
12411,0.09275358
12413,0.08777148
1242,0.07590493
12424,0.033977177
12425,0.107579514
12427,0.07427046
12432,0.009905114
12434,0.06742964
12436,0.11575332
12438,0.009465936
12440,0.05381682
12441,0.011773637
12445,0.090308614
12451,0.006711762
12454,0.03745475
12459,0.021987446
12462,0.03543747
12466,0.029860955
12469,0.013717073
12470,0.010771121
12471,0.015372333
12478,0.06659241
12481,0.08301832
12486,0.052527547
12488,0.061599486
12490,0.011652774
12491,0.024019895
12494,0.013930902
12497,0.23311555
12498,0.04950707
12501,0.025584327
12504,0.08803844
12505,0.029868664
12507,0.021733541
1251,0.05104855
12511,0.10979786
12514,0.031481717
12515,0.013395981
12516,0.017529724
12519,0.047276244
12520,0.06193286
12523,0.060537327
12525,0.048239958
12530,0.022001037
12532,0.027679214
12535,0.069567926
12536,0.008802406
12538,0.29609805
12539,0.022610176
12541,0.0526687
12546,0.12521957
12549,0.027385505
1255,0.05677511
12558,0.037180256
12562,0.12643786
12564,0.022500526
12565,0.16879667
12566,0.06856381
1257,0.018036185
12578,0.010503404
12581,0.028680135
12587,0.03500193
12596,0.13278958
12597,0.027373856
12598,0.09613606
12601,0.1495993
12603,0.00650716
1261,0.4041947
12612,0.054494813
12617,0.022351727
12619,0.045040373
1262,0.09772153
12626,0.056770317
12630,0.05555032
12631,0.13065028
12632,0.02513358
12634,0.07338705
12644,0.07268363
12646,0.099103115
12655,0.04748106
12656,0.02981346
12657,0.044943746
1266,0.059122857
12661,0.0425237
12665,0.076900564
12667,0.015573937
12669,0.07978446
1267,0.07053249
12673,0.02223123
12674,0.074733086
12675,0.008365574
12677,0.06855673
12678,0.08517896
1268,0.064338796
12680,0.12196679
12681,0.10644226
12683,0.090507865
12684,0.2202027
12688,0.045957398
1269,0.07841377
12691,0.050273858
12692,0.02597461
12695,0.11636258
12700,0.017777309
12702,0.017909467
12704,0.029715242
12708,0.024022676
12709,0.043475702
1271,0.044935297
12710,0.06522758
12715,0.02673882
12716,0.033862486
12718,0.07705405
12720,0.15539984
12721,0.05748956
12722,0.025378358
1273,0.03042452
12730,0.035341777
12732,0.029039392
12743,0.016563442
12751,0.061715808
12752,0.042947114
12755,0.028805811
1276,0.016275179
12761,0.09017306
12762,0.019184152
12763,0.050057247
12764,0.055387378
12766,0.056851808
12768,0.028577913
1277,0.06096969
12770,0.019490618
12773,0.048566286
12779,0.15344077
12781,0.028249737
12784,0.01982192
12787,0.021791963
12789,0.061549697
12790,0.022035116
12794,0.028371789
12795,0.19565742
12800,0.03271995
12801,0.10505888
12802,0.023585686
12803,0.057828106
12805,0.06316496
12806,0.09261035
12809,0.01940307
1281,0.009605101
12812,0.040825535
12813,0.015249417
12814,0.018461846
12817,0.03170607
1282,0.016396372
12821,0.01537652
12822,0.28489265
12829,0.048286334
12833,0.05333676
12834,0.008698687
1284,0.11036141
12842,0.18228664
12844,0.05544801
1285,0.11666558
12850,0.035782676
12852,0.028518604
12854,0.065325014
12857,0.0712925
1286,0.052535605
12865,0.078408726
12866,0.031499963
12867,0.18492068
12871,0.09631045
12872,0.15189944
12873,0.26968774
12875,0.034233846
12876,0.05811523
12889,0.028446732
12894,0.047562726
1290,0.19318967
12903,0.0840118
1291,0.011314053
12910,0.047792073
1292,0.038273126
12926,0.016534146
1293,0.025950763
12932,0.17224492
12935,0.08462427
12937,0.094953924
12941,0.13871491
12948,0.04889158
12953,0.024787992
12962,0.050840586
12966,0.09516337
12967,0.048742976
12969,0.015893558
12970,0.14453863
12975,0.08870796
12977,0.040708967
12981,0.060907762
12982,0.12018848
12983,0.11084594
12985,0.15498236
12991,0.20292293
12998,0.0518333
12999,0.07903055
130,0.033726264
13001,0.07820507
13005,0.08938257
13008,0.11708189
1301,0.08774524
13011,0.037765857
13012,0.045001294
13013,0.13077268
13019,0.007367924
1302,0.08453889
13020,0.047563564
13022,0.062332403
13025,0.21026656
13026,0.012123699
13030,0.030334445
13034,0.04863895
13036,0.03337913
13040,0.025366342
13045,0.017168129
13047,0.021352751
13048,0.032202423
13049,0.055809435
13050,0.03845994
13051,0.049234524
13053,0.024760013
13055,0.05372962
13057,0.2555543
1306,0.075272694
13061,0.18814296
13064,0.02559783
13067,0.01682919
1307,0.07473698
13078,0.11599462
13083,0.19380906
13085,0.080770954
13087,0.070724465
13090,0.038922936
13091,0.14987738
13093,0.023214228
13094,0.026778625
1310,0.08699779
13101,0.044459227
13102,0.13409862
13103,0.19037718
13105,0.06249462
13107,0.033838004
13108,0.058436226
13111,0.12199576
13112,0.11331314
13120,0.08673549
13123,0.029441116
13126,0.045791917
13129,0.03853952
13130,0.029784102
13135,0.020540606
13137,0.007901844
13138,0.064266324
1314,0.019708434
13146,0.041783407
13147,0.048246183
13151,0.04490148
13153,0.07592938
13154,0.018651886
13157,0.058108743
13158,0.20390461
13167,0.032779694
13168,0.11346658
13169,0.024802554
13171,0.15807876
13174,0.06975387
13176,0.027007727
1318,0.092471905
13183,0.113669634
13185,0.118186146
13187,0.034364987
1319,0.038372185
13192,0.06597835
13193,0.10625048
13195,0.035775892
13198,0.20887373
13199,0.04194012
1320,0.056878224
13205,0.025836576
13206,0.05481696
13208,0.034554422
1321,0.059561506
13210,0.020721937
13213,0.03945255
13216,0.058147315
13222,0.061043225
13223,0.033467244
13224,0.12766798
13227,0.023684481
13233,0.018415818
13236,0.035189293
13241,0.05131111
13242,0.013937494
13243,0.15126194
13245,0.040039532
13251,0.02055445
13252,0.07605435
13253,0.037557505
13254,0.02037385
13257,0.012117453
1326,0.019648183
13261,0.027362164
13262,0.029244274
13264,0.056597352
13272,0.029390384
13277,0.08376245
1328,0.09848503
13281,0.02365925
13288,0.06683654
13290,0.0323281
13295,0.024333384
13298,0.046402466
13306,0.04216657
13308,0.096492864
1331,0.015854442
13310,0.1525674
13311,0.056860242
13318,0.11545537
13319,0.032399133
1332,0.10223621
13320,0.1759651
13321,0.08985027
13322,0.050071318
13328,0.02699485
13329,0.060775008
13330,0.049850307
13339,0.10710787
13342,0.026267244
13344,0.036556248
13347,0.015255798
13350,0.014860473
13351,0.04808071
13355,0.3696788
13359,0.011333191
13361,0.03372944
13364,0.09376508
13367,0.015001735
13369,0.025580132
13373,0.1749063
13375,0.030621015
13380,0.067299895
13383,0.05897001
13387,0.00742749
13390,0.016670385
13391,0.026264934
13392,0.058466848
13394,0.058945972
13395,0.06172694
13399,0.14930627
13401,0.035804056
1341,0.092652656
13410,0.029053474
13412,0.050917257
13413,0.03193464
13414,0.20374581
13415,0.0531816
13416,0.040755644
13420,0.077091314
13421,0.08165356
13422,0.045533188
13423,0.1861026
13427,0.08559097
13431,0.2919168
13437,0.44738483
13438,0.012842736
13443,0.07170244
13445,0.13916312
13447,0.122142
13449,0.038594518
13451,0.031236002
13456,0.030117847
13457,0.17758948
13458,0.08889674
1346,0.099771045
13460,0.14179735
13463,0.038125325
13468,0.011419077
13471,0.026770301
13472,0.029880444
13474,0.023874108
1348,0.028159643
13489,0.18403512
13490,0.024304666
13494,0.22435926
13496,0.07113644
13497,0.06610832
13498,0.027710993
135,0.19661936
1350,0.13966507
13500,0.040382802
13502,0.07417435
13503,0.14594367
13506,0.00743514
13509,0.035819788
13510,0.018528892
13514,0.37206045
13531,0.047224425
13532,0.03369921
13534,0.041629564
13536,0.0374255
13537,0.028243553
13540,0.02818066
13541,0.056510143
13542,0.023129012
13546,0.12666444
13547,0.120501764
13548,0.0303558
13551,0.011930628
13552,0.07988491
13554,0.05664862
13558,0.07391799
13560,0.096538894
13566,0.015156209
1357,0.07059964
13574,0.054089
13575,0.018838262
13576,0.0985792
13579,0.03125276
13583,0.173458
13584,0.03338817
13585,0.090338245
13586,0.11681322
13587,0.16265558
13589,0.07006103
13590,0.19074127
13592,0.030930733
13593,0.030869545
13596,0.11107113
1360,0.035876334
13601,0.041895483
13603,0.026944758
13605,0.07494547
13608,0.05709935
1361,0.15199779
13611,0.023262793
13614,0.041506894
13616,0.104367085
13617,0.039604727
13618,0.06892513
13621,0.23942944
13624,0.05268805
13626,0.03970343
13627,0.06629168
13628,0.068479635
1363,0.036348972
13634,0.11033618
13635,0.33779413
13638,0.045558132
13641,0.08461967
13644,0.014885841
13645,0.050470095
13647,0.0119597
13651,0.02370095
13664,0.33408248
13671,0.08123263
13673,0.015961152
13674,0.030269293
13675,0.027983414
13679,0.027331965
13680,0.06300354
13685,0.038347654
13692,0.25122538
13697,0.01957849
1370,0.07778833
13701,0.102196656
13705,0.054428548
13706,0.01978798
13707,0.048159827
13709,0.03870634
13712,0.1066281
13715,0.11353094
13717,0.069892116
13719,0.037163664
13723,0.02206535
13724,0.010113723
13726,0.10678728
13730,0.18309323
13735,0.23878275
1374,0.031859674
13743,0.02512538
13750,0.17752652
13752,0.088849396
13753,0.058720812
13754,0.074767455
13755,0.15837656
13756,0.055905998
13759,0.078399576
13760,0.2582805
13764,0.058685258
13765,0.029332323
13766,0.06324749
13768,0.031432714
13775,0.049854483
13777,0.17783472
13784,0.12314454
13786,0.23348926
13793,0.023298655
13794,0.086684145
13796,0.010517934
13798,0.008933242
138,0.06995009
13800,0.046987165
13803,0.022583148
13804,0.0940145
13808,0.048163366
13810,0.019938197
13812,0.040327765
13816,0.19776528
13819,0.03855373
13825,0.01227782
13827,0.03984515
13829,0.027062597
1383,0.023570798
13834,0.037546314
13835,0.038218103
13836,0.027998863
13837,0.1361722
13841,0.16430405
13844,0.021287581
13845,0.05364001
13847,0.020919727
13848,0.22322862
13849,0.09573242
1385,0.06866596
13851,0.013961743
13852,0.19171292
13853,0.2237784
13857,0.043150257
13858,0.29581437
13860,0.01690018
1387,0.1615052
13872,0.13995583
13874,0.1410895
13878,0.019973071
1388,0.058816653
13881,0.04063949
13886,0.047745716
13888,0.0652534
1389,0.038797818
13890,0.05256457
13895,0.021072075
139,0.09700254
13900,0.20476797
13902,0.20344494
13904,0.108618006
13905,0.011095313
13908,0.20765062
13911,0.06015837
13912,0.020905936
13917,0.06950126
13925,0.026772065
13927,0.037529986
13928,0.025295705
13929,0.068909995
13930,0.09426825
13931,0.07937115
13934,0.028953595
13935,0.023677431
13938,0.054322228
1394,0.03990281
13943,0.21366839
13945,0.1275982
13947,0.19718206
13949,0.03847577
13957,0.15104316
1396,0.023998003
13960,0.059015017
13961,0.055333383
1397,0.047657713
13972,0.085501134
13976,0.060532615
1398,0.076240644
13986,0.06374563
13987,0.03724821
1399,0.061740234
13991,0.030449085
13992,0.14020759
13997,0.19590604
14002,0.055453308
14007,0.1292203
14013,0.23768786
14015,0.12051135
14016,0.041782826
14017,0.0729209
1402,0.2759432
14021,0.051219847
14022,0.112148315
14028,0.12712793
14030,0.07451918
14034,0.16085927
14037,0.06343646
14040,0.079302795
14041,0.12629941
14044,0.16838366
14045,0.018809903
14046,0.011335563
14049,0.110327624
14053,0.0564671
14056,0.06289372
14057,0.055547304
1406,0.040295444
14062,0.017709702
14063,0.063698925
14064,0.07201339
14065,0.012496889
14067,0.08345383
14069,0.11238057
1407,0.051030006
14072,0.02368221
14074,0.04116726
14075,0.041662686
14077,0.024214813
14083,0.07606259
14085,0.025956478
14086,0.023679547
14088,0.045302894
14092,0.06999608
14095,0.09863402
14097,0.05016725
141,0.01833819
1410,0.0677176
14102,0.07136875
14103,0.050391108
14104,0.051790714
14105,0.073619254
14107,0.05178807
14110,0.015565123
14113,0.024990322
14114,0.048983365
14116,0.046403132
14118,0.30890068
14121,0.15811242
14123,0.01816196
14124,0.1048007
14127,0.080482125
14129,0.1168881
14130,0.04178579
14131,0.07619641
14132,0.016595295
14136,0.031163504
14137,0.041981746
14138,0.07346159
14141,0.05592727
14145,0.03864191
14146,0.031258434
14148,0.15912585
14150,0.26964092
14152,0.5391207
14155,0.047269147
14156,0.085883774
14159,0.052231673
14168,0.084150724
14170,0.03211597
14171,0.029403718
14175,0.014601907
14177,0.15063627
14181,0.12572914
14183,0.027435105
14187,0.42021948
14188,0.0398948
14189,0.072863735
14192,0.034265433
14200,0.13372949
14202,0.046850502
14204,0.041576754
14205,0.016123936
14206,0.02504803
14219,0.029219924
14221,0.150665
14222,0.04524644
14224,0.07063352
14225,0.070971765
14232,0.019832289
14234,0.043205563
14236,0.025095126
14245,0.050467122
14246,0.33372575
14249,0.025388548
14250,0.10871081
14253,0.1876196
