,ID,Prediction
86,10246,0.06479587730643428
87,10247,0.05955712679792081
88,10248,0.03647442556890478
89,10253,0.020553265251464392
90,10255,0.059817958349024584
91,10256,0.09580607473553507
92,10257,0.03594313184210882
93,10259,0.3931738653126796
94,10261,0.04719444444444445
95,10266,0.029169555164147935
96,10269,0.04346969696969698
97,10270,0.46494518451377537
98,10272,0.04415135836704131
99,10274,0.2502921888666144
100,10275,0.003928571428571429
101,10280,0.058424935357669
102,10287,0.25502924709270813
103,10290,0.018028329176646648
104,10291,0.06031443419886206
105,10292,0.06964631729289464
106,10293,0.041844320320076046
107,10294,0.07545234463755342
108,10295,0.04493662675375653
109,10297,0.02033613445378151
110,103,0.02316865180349369
111,10305,0.03198226263128771
112,10307,0.028413497124181744
113,10310,0.12119764213133363
114,10312,0.027207322797684244
115,10313,0.04173856439127374
116,10314,0.011427533250721536
117,1033,0.017233500232601187
118,10334,0.07109549389630343
119,10336,0.32544273767442133
120,10340,0.10213825080960802
121,10344,0.06028748547742965
122,10354,0.04292617333973594
123,10358,0.03191787287720499
124,10361,0.06706539910030407
125,10366,0.022804790075682965
126,10372,0.023454979299230322
127,10375,0.0600863817013064
128,10377,0.030385370002142486
129,10378,0.41633632034117923
130,1038,0.04713228388058405
131,10386,0.03657980850016804
132,10388,0.02794402274462697
133,10389,0.08959324752231212
134,10390,0.03854188738036222
135,10392,0.022062856253918035
136,10394,0.14512440309332633
137,10395,0.023282828863867587
138,10399,0.08777175233442085
139,10400,0.04428715020204382
140,10401,0.020275977203653657
141,10405,0.0708489240513867
142,10407,0.02224058831719936
143,1041,0.04608266572505559
144,10410,0.031032364361012078
145,10415,0.37931833783301655
146,10419,0.04981701707168576
147,1042,0.11064106344772606
148,10424,0.09858362513790242
149,10426,0.03765938871403198
150,10428,0.05029280291699836
151,10429,0.01758984041511459
152,1043,0.0935933880444881
153,10434,0.04047981195382916
154,1044,0.03489247603346085
155,10442,0.07676622139259952
156,10444,0.04108761634217235
157,10453,0.017765934233543324
158,10455,0.06643296946260534
159,10458,0.052066197691197684
160,10461,0.41505095550514376
161,10463,0.12516894474466017
162,10466,0.10143792211530146
163,10468,0.02897960940093293
164,10472,0.04413027288540988
165,10474,0.103177210005997
166,10479,0.08881657101426602
167,10480,0.020449560874309908
168,10486,0.33254652101267695
169,10488,0.011468928460232808
170,10489,0.06715311568377538
171,10490,0.02248588499168328
172,10497,0.3519571130326549
173,10498,0.10295512925104815
174,10499,0.03952521803973816
175,105,0.47933826520603334
176,1050,0.13671703199782126
177,10504,0.022717281273849994
178,10508,0.0271030392815153
179,10510,0.028659412008676822
180,10511,0.08288141556688101
181,10513,0.036440118189401065
182,10515,0.022943895185274493
183,10516,0.04792480965869959
184,10518,0.05437040567787724
185,10520,0.06446784012860972
186,10523,0.0118427027909037
187,10538,0.042287615932611454
188,10543,0.05825339440931297
189,10544,0.09587606582450219
190,10549,0.011845436776424596
191,10550,0.04054133701905172
192,10552,0.04666388925397121
193,10557,0.29286741524850507
194,10558,0.04272117782274492
195,1056,0.03326328667342464
196,10563,0.04174536333645849
197,10568,0.053950888192267496
198,10569,0.04881809736157562
199,1057,0.08895383439196908
200,10570,0.03019690072507223
201,10572,0.40271286196878475
202,10574,0.046821150440333664
203,1058,0.04707761461036423
204,10585,0.06902204999679414
205,10587,0.09361011833236058
206,10588,0.32046518210608793
207,10589,0.08647311855818346
208,10596,0.013869833688461135
209,10599,0.0793251068668989
210,106,0.08497465255942759
211,10603,0.07755284519066129
212,10605,0.03191903186956387
213,10606,0.048415039408224475
214,10609,0.0632608366557259
215,10611,0.35374876360343604
216,10612,0.09279276890177096
217,10614,0.057232047895500966
218,10616,0.051251716396321506
219,10623,0.06647720333658252
220,10625,0.06037951443146542
221,10626,0.07014022146616485
222,10627,0.03855107701199555
223,10628,0.40202426924214313
224,10630,0.0954493957224618
225,10636,0.038753246753246755
226,10637,0.025276524859500896
227,10646,0.02910688786322728
228,10647,0.34442550037925634
229,10648,0.09008434979823837
230,10650,0.28970787488182476
231,10653,0.11974525987909715
232,10657,0.07524151281993545
233,10658,0.0905498751076042
234,10659,0.025801935415440434
235,10661,0.04747918743930366
236,10664,0.03997045957290497
237,10666,0.06267783693782952
238,10667,0.03249126686238823
239,10674,0.030064771243689833
240,10675,0.07462574083704453
241,10676,0.0521179784347194
242,10684,0.027823772341190534
243,10687,0.05108213865166314
244,10688,0.12249741263448208
245,10691,0.025620799582214415
246,10694,0.3622228991400005
247,10698,0.11103813570465429
248,10699,0.04051402147104879
249,107,0.03294456261481317
250,10702,0.4989752259471419
251,10703,0.0330811777702534
252,10706,0.06691622086061719
253,10707,0.10472574422603508
254,10708,0.07262011220078182
255,10709,0.07800183798982091
256,1071,0.43555832681230783
257,10710,0.027121427947361526
258,10712,0.030950351646132124
259,10713,0.09408614718732268
260,10715,0.05173989462953469
261,10716,0.12114461166162098
262,10719,0.09769536529309582
263,10726,0.06810001026345666
264,10732,0.07259132227818262
265,10736,0.45870822486155144
266,10737,0.03232499328928735
267,10743,0.041080527359179594
268,10744,0.04999097050354482
269,10745,0.06976438594085653
270,10748,0.010160322744126182
271,10749,0.05113863003794267
272,1075,0.13263370136020142
273,10752,0.06205627052652432
274,10757,0.02745605266406101
275,10760,0.06586235812428297
276,10763,0.06379805610777646
277,10765,0.022663134593981865
278,10768,0.01516471061961262
279,1077,0.041774149411256706
280,10771,0.07750095360814392
281,10773,0.06942802175994696
282,10774,0.10188119082777831
283,10776,0.04134006322818745
284,1078,0.012857142857142855
285,10780,0.10654609034741336
286,10781,0.05795016968468589
287,10782,0.05010579457502285
288,10783,0.04532191495361127
289,10785,0.06744025208633296
290,10787,0.019795671554005273
291,1079,0.05013420214755716
292,10791,0.013194887776732394
293,10793,0.0248577244118168
294,10795,0.03452641948935793
295,10796,0.04385500923955798
296,1080,0.1237528287744007
297,10802,0.04265129893748547
298,10811,0.10258899250511863
299,10814,0.10846451194517949
300,10817,0.0641322228177067
301,10818,0.1174934103704056
302,1082,0.09240512508352257
303,10821,0.14808430835821282
304,10822,0.4830196371825581
305,10823,0.012880095710297886
306,10824,0.027241864798194508
307,10825,0.04649709477065983
308,10827,0.07079399184051755
309,10828,0.053479175609206564
310,1083,0.08863328561720182
311,10830,0.32935543501013276
312,10831,0.10531891804389104
313,10832,0.032858030281208206
314,10835,0.4735437851271405
315,10841,0.10245149074306176
316,10842,0.03203448275862069
317,10843,0.03954110420470871
318,10844,0.057642207468389356
319,10845,0.12019285792036538
320,10846,0.10838506539139706
321,10847,0.07859342124143576
322,1085,0.09913904200225639
323,10850,0.04293359088683074
324,10851,0.028169728373169115
325,10852,0.04107513875079959
326,10853,0.12613139747189048
327,10855,0.12956683020738663
328,10857,0.03525625545182901
329,10861,0.04513810343061141
330,10864,0.06831226769796492
331,10865,0.05814025093324485
332,10867,0.006404268381343199
333,10873,0.412169983585174
334,10877,0.09554733926434007
335,10878,0.12136095861349151
336,10879,0.014348715717186704
337,10887,0.08061341706574161
338,10892,0.07748503098234767
339,10893,0.027674353503790456
340,10895,0.05179419504955989
341,10897,0.4394174918216291
342,1090,0.10918848799667766
343,10901,0.0244999034142175
344,10907,0.07904944860274488
345,10909,0.05373443516205282
346,1091,0.04081185980315198
347,10910,0.06105978480438824
348,10913,0.07742700476456896
349,10916,0.04106872795572211
350,10917,0.01311435618727502
351,10920,0.08199702082431187
352,10924,0.030564031708835815
353,10926,0.022748273550828518
354,10929,0.030506415106470456
355,1093,0.02896689026487788
356,10932,0.05623428175951973
357,10933,0.011921923377859729
358,10942,0.007482989168676611
359,10945,0.42905465770006657
360,10946,0.03111572102393112
361,10951,0.03553219953267889
362,10956,0.45626070713449784
363,10957,0.04347588929090771
364,1096,0.14086806266875906
365,10963,0.053308476948004134
366,10969,0.06646777710833829
367,1097,0.056971943589354666
368,10978,0.05209033839068875
369,10979,0.03603153384858614
370,10991,0.041570446286246565
371,10994,0.05968125686457944
372,10995,0.04465897247506077
373,11002,0.0352711588423616
374,11004,0.07463302418114817
375,11005,0.024535650277116378
376,11006,0.3949484742642476
377,11009,0.07749709616089037
378,11011,0.04364345671402372
379,11016,0.34507022171836055
380,11017,0.0209302421687798
381,11020,0.39088354720338503
382,11022,0.022424431318379245
383,11026,0.36031605703527597
384,11027,0.051404484720365407
385,11028,0.41392368791261275
386,11029,0.010645461035100268
387,11031,0.046839289138447364
388,11032,0.02871402284721655
389,11033,0.03392587777406931
390,1104,0.0904493890537736
391,11041,0.027256246174486996
392,11044,0.0739460200471394
393,1105,0.05836497405326677
394,11051,0.04916371041305278
395,11054,0.03791837016713486
396,11056,0.04454347850812846
397,11058,0.07290943271077335
398,1106,0.1022975189160876
399,11061,0.08104281634906016
400,11063,0.10212536055275462
401,11064,0.07794740341015985
402,1107,0.068159536407085
403,11071,0.037283103419006064
404,11079,0.19794613434728064
405,1108,0.028517289719626165
406,11081,0.032998307708018905
407,11083,0.05976696832579185
408,11087,0.1710745283382934
409,11090,0.05063305526556221
410,11093,0.08553416643862301
411,11097,0.3860411521787344
412,11099,0.02615764973965694
413,111,0.03635031991680195
414,11100,0.04744233588279162
415,11105,0.038692230304676375
416,11107,0.11112807898365841
417,1111,0.07640075158040974
418,11113,0.03559535615678062
419,11117,0.09224082867657918
420,11118,0.045393979556866346
421,1112,0.0848018676715539
422,11120,0.04075252127504783
423,11123,0.022299644347653715
424,11126,0.02114982991543229
425,11128,0.06820731774354315
426,11130,0.02356726602228989
427,11131,0.050074224347419725
428,11132,0.13787787233138663
429,11134,0.04087604239807305
430,11136,0.028632657527142086
431,11137,0.0697569650844562
432,11144,0.04649997811011388
433,11149,0.043068058916743125
434,11159,0.41647365555766647
435,11164,0.026056758484359222
436,11168,0.061822965108762847
437,1117,0.101996476418679
438,11170,0.11839304960512732
439,11171,0.03919965114613897
440,11172,0.05008528908686618
441,11183,0.006049916471328143
442,11187,0.05349229998678959
443,11191,0.05504130135765869
444,11192,0.03890805486516921
445,11193,0.08918496608119629
446,11196,0.03673017771701982
447,1120,0.06885840443829308
448,11202,0.05725353918162984
449,11207,0.06902435010268174
450,11209,0.0259715415935534
451,1121,0.020055679491346387
452,11211,0.05358335256608513
453,11212,0.04898756980231407
454,11219,0.022569188325719608
455,11220,0.06643833825529807
456,11224,0.06266932593900715
457,11228,0.2456127753747039
458,11230,0.11081375108426401
459,11233,0.06597905559557143
460,11235,0.03493327757057038
461,11239,0.4165435708227343
462,11240,0.04187503097734714
463,11242,0.019303418255886537
464,11243,0.03362035225048924
465,11244,0.3776918888589658
466,11247,0.0622420138997434
467,11250,0.019379431015366634
468,11252,0.029793712456925886
469,11255,0.013541537827252113
470,11257,0.04100927669381711
471,11262,0.024540694466090928
472,11267,0.4194777807885986
473,11268,0.02765306735771757
474,1127,0.01548987439119023
475,11271,0.05621440387646408
476,11274,0.059447828822879974
477,11280,0.02905259925723004
478,11284,0.0512280691177361
479,11285,0.015859637743738178
480,11286,0.03145444237195017
481,11287,0.02053868591334989
482,11290,0.08522085213154668
483,11292,0.35081249692525235
484,11294,0.022780766740652592
485,113,0.0183229645614984
486,1130,0.005592255733660948
487,11302,0.03544993412384717
488,11304,0.09205396717206986
489,11306,0.0633076803684629
490,11309,0.09136281674330482
491,11315,0.014919120576049246
492,11319,0.12439849040623031
493,1132,0.1021055069929035
494,11322,0.06435121527264068
495,11324,0.05320191648663099
496,11328,0.016807221949280395
497,11329,0.027433128262619358
498,11331,0.051886201243267795
499,11336,0.33545254215442455
500,11345,0.04042778084206656
501,1135,0.31911172692248857
502,11350,0.02234863567152034
503,11353,0.035400991086096345
504,11355,0.2931325250699643
505,11360,0.07841782022150748
506,11361,0.04787200556885682
507,11368,0.037983387825125364
508,1137,0.026070027260418474
509,11373,0.03180126097300128
510,11377,0.3355423560139668
511,11384,0.019374973275751484
512,11386,0.10136015908800443
513,11388,0.02610006180391335
514,11391,0.07498908149760722
515,11393,0.08206193166371596
516,11394,0.05862382610571877
517,11397,0.019303849745026212
518,11398,0.08253171323773316
519,114,0.035686360698125405
520,11401,0.0020465902410346853
521,11402,0.0524670667037372
522,11405,0.04025347600394219
523,11408,0.06767623141339618
524,11410,0.08577084036269086
525,11411,0.06383604663788564
526,11412,0.024403810924937153
527,11414,0.01495675673539556
528,11416,0.31631404894311116
529,11417,0.05542112779733302
530,11419,0.33971016267209975
531,11421,0.08230435314400886
532,11422,0.0392368541244688
533,11423,0.012854661508792798
534,11426,0.019510737628384688
535,1143,0.06470580344211667
536,11431,0.10693923984794206
537,11432,0.027432908561992476
538,11435,0.03209199134199134
539,11444,0.041099975927774646
540,11454,0.018599406913457142
541,11457,0.02526683716965047
542,1146,0.07763073989437703
543,11461,0.3367882718208934
544,11463,0.042543053283413845
545,11464,0.009974529122990064
546,11465,0.003492063492063492
547,11467,0.019488707385147516
548,11468,0.07446948578089986
549,11471,0.4647569588961449
550,11473,0.4092695485857113
551,11474,0.04633266212441931
552,11475,0.03602680073438655
553,11482,0.02397800268187265
554,11483,0.16577696160049105
555,11488,0.07925207917864176
556,1149,0.08306096704162563
557,11492,0.059515287108522295
558,11497,0.09240274773418877
559,1150,0.06073142221226706
560,11500,0.08045826376262616
561,11507,0.13903303248511978
562,11508,0.14218577724994674
563,1151,0.08652491906481723
564,11513,0.026884187649735797
565,11514,0.0270040704637826
566,11516,0.016760348583877996
567,11521,0.025169513915666412
568,11524,0.0506896595952289
569,11525,0.043824593128390606
570,11526,0.06969114067346878
571,11527,0.0317913156944883
572,11532,0.08002092132613958
573,11534,0.05194594227334821
574,11541,0.06061515196599229
575,11544,0.028836855419549473
576,11547,0.08263945562066162
577,11550,0.039018879017022653
578,11551,0.03573059594987638
579,11553,0.07243156070785454
580,11558,0.012569484013928458
581,11559,0.0254894264825254
582,11561,0.016276637339340982
583,11562,0.04942877597727235
584,11564,0.13656646852605417
585,11568,0.1326272573088146
586,11572,0.04602401713970673
587,11573,0.06852713348645016
588,1158,0.11101727224677826
589,11588,0.32747478529320495
590,11589,0.08095080238127213
591,11599,0.1084775330752318
592,116,0.2441533040214946
593,11602,0.026282400526317
594,11604,0.04390432523430366
595,11609,0.04321187040144063
596,11616,0.02465341161008258
597,11618,0.03842350906918955
598,11619,0.028619827122085172
599,11622,0.027369456115779643
600,11626,0.040111419608415355
601,11628,0.10714775249111735
602,1163,0.04213417038581038
603,11631,0.038653758581674615
604,11633,0.03529864245908463
605,11634,0.05956925030932947
606,11636,0.04873741993596764
607,11637,0.015419974697684434
608,11640,0.07906124911074305
609,11648,0.46124262677925354
610,1165,0.021718031032637773
611,11653,0.0635955409946799
612,11655,0.06373600504179382
613,11656,0.0856923266373918
614,1166,0.0741463864590835
615,11660,0.03101841201602764
616,11661,0.11215874211389167
617,11662,0.07407865039356247
618,11663,0.11571093236641214
619,11665,0.4091368141218911
620,11667,0.07974274178430206
621,11672,0.04276000862281351
622,11673,0.07181045980562656
623,11674,0.0246888480464164
624,11677,0.13089281098968883
625,11679,0.336259094874488
626,1168,0.06599743300977258
627,11682,0.01863444272329418
628,11683,0.010375760004565032
629,11685,0.0405230109078503
630,11689,0.09871182429568794
631,1169,0.12746374471604527
632,11690,0.048312263620292784
633,11692,0.4261260963018363
634,11694,0.39169364967276055
635,117,0.1024220557676602
636,11702,0.02088823107282343
637,11711,0.040233814055642504
638,11716,0.045933863835973227
639,11719,0.05296275219097681
640,1172,0.04667988994632518
641,11720,0.040582399801734684
642,11722,0.06111833341699747
643,11724,0.0685001398937581
644,11725,0.06455418825121065
645,1173,0.02696642472932743
646,11730,0.0470147827237991
647,11732,0.40205887973408466
648,11733,0.333408235126623
649,11734,0.027153616666038025
650,11737,0.415638585559558
651,11747,0.4514270678993815
652,1175,0.0656846486846487
653,11750,0.08030646357141599
654,11751,0.10460310270584275
655,11760,0.008666666666666666
656,11761,0.028991356906616556
657,11764,0.0760710233376237
658,11769,0.03342480185578968
659,11770,0.03331790994246381
660,11771,0.15872074826696195
661,11803,0.04824982549881408
662,11805,0.04442569312361764
663,11806,0.03610484190330931
664,11807,0.045532853883135965
665,11808,0.40299527880737046
666,11810,0.020591435185185185
667,11813,0.05499328756472705
668,11815,0.026842927154440394
669,11816,0.3517701550223184
670,11818,0.059417204082990206
671,11819,0.01789111025792633
672,11820,0.03420815941280027
673,11824,0.08332737301791047
674,11825,0.013924736374736376
675,11827,0.08387475429508569
676,11835,0.32825610854874865
677,11840,0.34639475912048356
678,11844,0.0249944341606538
679,11845,0.024574291687360153
680,11848,0.03270926906994682
681,11853,0.03550832036346665
682,11854,0.05833819391823418
683,11855,0.13214397962681937
684,11856,0.011058897243107768
685,11858,0.015009446771630795
686,11859,0.3807667281773827
687,11861,0.033556516151677436
688,11862,0.12282347084426208
689,11865,0.41663943088384126
690,11870,0.03335999176584106
691,11872,0.07005795237863549
692,11873,0.015195337620203402
693,11875,0.38484884543896714
694,11884,0.09355489866045277
695,11889,0.020137384687373586
696,11890,0.022990070749416783
697,11895,0.05310909729539867
698,11898,0.08322470596033395
699,119,0.10300479152746224
700,11905,0.03394560042655594
701,11910,0.0875742886074852
702,11913,0.05625951218236724
703,11914,0.029495294189472738
704,11917,0.0566083505926961
705,11929,0.045786935286935296
706,1193,0.02915168251717959
707,11937,0.3509502214939705
708,1194,0.05656395861708954
709,11941,0.048263281092171796
710,11942,0.08991428808253786
711,11944,0.04156706535063612
712,11946,0.033120558999611395
713,11951,0.06490068256218556
714,11952,0.2974400401375156
715,11956,0.4385787440814905
716,11961,0.046167385341274826
717,11962,0.15902912881120845
718,11965,0.021288595968236686
719,11970,0.03507263204186676
720,11979,0.06499720981259774
721,11982,0.0787349148834569
722,11985,0.01880096943771411
723,11987,0.03518179155511173
724,11989,0.015600674514921531
725,1199,0.02783115568641884
726,11996,0.008125
727,11997,0.10537331547924769
728,120,0.03596392134089408
729,12000,0.049135039958054634
730,12006,0.02252425687932941
731,12007,0.3924427674288687
732,12011,0.3411284987717298
733,12015,0.35020424330909045
734,12017,0.04012179199183223
735,12018,0.051254123682523085
736,12022,0.04592833421484526
737,12025,0.351895107010439
738,12028,0.07947544667730272
739,12031,0.10285803799456053
740,12034,0.044283501793258406
741,12037,0.03048321449792038
742,12041,0.08790334705944464
743,12051,0.10137167543720285
744,12053,0.01690971045741568
745,12054,0.1327806093858119
746,12061,0.03210650046649263
747,12066,0.038807413920724225
748,12071,0.04830820183391505
749,12074,0.06006845343115206
750,12075,0.02556868671115493
751,12076,0.05791859699754436
752,12080,0.03772414604960192
753,12083,0.09769407524286797
754,12094,0.014504476220061497
755,12106,0.4956172358605049
756,12109,0.11610861915464632
757,12110,0.1003624820784258
758,12114,0.1179287948447044
759,12116,0.05587653780971333
760,12119,0.05305751480203945
761,1212,0.06003286702804826
762,12121,0.023292038887369398
763,12124,0.11246996390690683
764,12128,0.06988937671684375
765,12132,0.029983800923154832
766,12134,0.09062914648872936
767,12136,0.042860082304526745
768,12138,0.02782766876733694
769,1214,0.039778781968462205
770,12144,0.019575904553578008
771,12145,0.07027240426243979
772,12147,0.08239540812039867
773,12148,0.021971983915838832
774,1216,0.060515319208302554
775,12161,0.01357692653121939
776,12162,0.020527605873073656
777,12164,0.04140242607633912
778,1217,0.061570508547161486
779,12173,0.378585268139766
780,12178,0.03926050276667102
781,12179,0.07501361737622649
782,1218,0.32338234990507586
783,12180,0.05537595087003841
784,12181,0.09941653984845482
785,12182,0.04814515441426351
786,12185,0.047776350068919726
787,12186,0.3187791486071816
788,12187,0.3585131872943868
789,12188,0.053861586366173796
790,12189,0.03830368226151359
791,1219,0.01310132327989471
792,12190,0.04442090035568297
793,12191,0.039828434659950056
794,12192,0.07949804627383635
795,12196,0.09347853612591313
796,12199,0.05841432352755618
797,1220,0.010369382829559818
798,12201,0.4047844112502294
799,12204,0.09385810442420056
800,12209,0.03964896969852947
801,12214,0.0642645861882952
802,12219,0.03776593327888828
803,12223,0.1295610794089199
804,12224,0.4392624052249113
805,12226,0.02135570470340907
806,12227,0.46733453830304744
807,12228,0.37463822088821047
808,12229,0.058959502437153796
809,12230,0.10971239849701572
810,12234,0.04373675937061452
811,12236,0.03955200036883237
812,12237,0.03767262162969975
813,12241,0.06793008521085023
814,12244,0.06633653584411942
815,12247,0.05888872660581234
816,12249,0.08144121101451302
817,12250,0.06431471126603258
818,12254,0.03011114865963227
819,12255,0.06102457081475549
820,1226,0.02077250470584597
821,12261,0.040454823184866526
822,12263,0.018726276715397994
823,12269,0.03492756760855543
824,1227,0.013188425609478242
825,12272,0.11774374896761307
826,12277,0.0282191943306165
827,12283,0.10898043467903436
828,12284,0.0851441352765044
829,12286,0.015931818181818182
830,12290,0.045230136683964875
831,12291,0.021004830402325925
832,12292,0.019142195767195766
833,12295,0.04295471481793292
834,12297,0.0441680265956885
835,12298,0.01846199828594798
836,12299,0.10709795270139785
837,12300,0.09672880053421234
838,12306,0.07085616711233411
839,12313,0.063673804427854
840,12327,0.09537763377181036
841,12331,0.01473501161081864
842,12337,0.03423975538547662
843,12338,0.06920441361405216
844,12339,0.08777494682208058
845,12345,0.021944433005042775
846,12350,0.32041126265611325
847,12355,0.07354726950136035
848,12357,0.014702900848062134
849,12359,0.03492434162052255
850,12360,0.056211913410720474
851,12362,0.019673076923076918
852,12363,0.024153882944532138
853,12365,0.2806342724419316
854,12366,0.07245794533147457
855,12367,0.013210405737337822
856,12373,0.024209090108535322
857,12375,0.01869507282486866
858,12379,0.01724606227372767
859,12382,0.07367410893689935
860,12386,0.048635343437294726
861,12391,0.0489565270929214
862,12393,0.016668635875402793
863,124,0.057296960167830244
864,12400,0.11862843250801436
865,12404,0.009479784913409171
866,12410,0.09291303727642196
867,12411,0.3696311547187674
868,12413,0.04404000219190093
869,1242,0.02031151025820746
870,12424,0.08365405990223146
871,12425,0.06205676188494988
872,12427,0.032748251748251744
873,12432,0.06173046675013482
874,12434,0.04852432422073104
875,12436,0.043240079345806946
876,12438,0.006870748299319728
877,12440,0.042175667182707315
878,12441,0.3708606292391528
879,12445,0.03394318621757646
880,12451,0.12576590653959563
881,12454,0.009640015995924423
882,12459,0.39560550833603886
883,12462,0.020495823798627
884,12466,0.08641420524875336
885,12469,0.4564379726556424
886,12470,0.023271072784252382
887,12471,0.0635701461148575
888,12478,0.027089369498968084
889,12481,0.01949983990172877
890,12486,0.3019782146453811
891,12488,0.033563998132146666
892,12490,0.02689482644000255
893,12491,0.038817702800050216
894,12494,0.022368473966834623
895,12497,0.11911211160600425
896,12498,0.2993092663255537
897,12501,0.05032211870255348
898,12504,0.005445112697950675
899,12505,0.019733870967741936
900,12507,0.08108154645073652
901,1251,0.08404602156186208
902,12511,0.01838678079927623
903,12514,0.1258027574484831
904,12515,0.01851393349763912
905,12516,0.02755632274846861
906,12519,0.024226190476190474
907,12520,0.14666347508288838
908,12523,0.06139968425908506
909,12525,0.014775474176086387
910,12530,0.04544535781569354
911,12532,0.04056046101153826
912,12535,0.06220347712625322
913,12536,0.07704237204409227
914,12538,0.07479495353439808
915,12539,0.055765722165109166
916,12541,0.0253510694550396
917,12546,0.03610299987871832
918,12549,0.0588370096795511
919,1255,0.04934769977552476
920,12558,0.020684731934731936
921,12562,0.010351876445414661
922,12564,0.062264791847480155
923,12565,0.35880163528011394
924,12566,0.12997540031035812
925,1257,0.0639726391312161
926,12578,0.06142445239641253
927,12581,0.05614828236346681
928,12587,0.026135716974721314
929,12596,0.020836895570652433
930,12597,0.028608669108669108
931,12598,0.050889309332850914
932,12601,0.08159738301624721
933,12603,0.07376616845235198
934,1261,0.034718345586659274
935,12612,0.017152026052634793
936,12617,0.4245880337485034
937,12619,0.0626318680228993
938,1262,0.04421659767640659
939,12626,0.049827853195673504
940,12630,0.0599838909217536
941,12631,0.10729200062478787
942,12632,0.05032286876921179
943,12634,0.041188917400609606
944,12644,0.040920604782095485
945,12646,0.050600481464451084
946,12655,0.022435803512726588
947,12656,0.378654993891914
948,12657,0.019330096725070495
949,1266,0.020254341858436532
950,12661,0.1308620286535197
951,12665,0.05360496520392801
952,12667,0.057230702919179706
953,12669,0.04920000048513209
954,1267,0.09597570295197161
955,12673,0.047698839514930674
956,12674,0.02594208960485148
957,12675,0.05621479346055423
958,12677,0.027178888455285974
959,12678,0.06469658456566531
960,1268,0.030229173264376765
961,12680,0.011991971170928173
962,12681,0.04915657486280826
963,12683,0.06804781138798063
964,12684,0.03966602685760295
965,12688,0.017706569835141264
966,1269,0.052217153645631
967,12691,0.038364630339467395
968,12692,0.03837706360926164
969,12695,0.02590185735656971
970,12700,0.02835622162120156
971,12702,0.03773583586834471
972,12704,0.09542493043629657
973,12708,0.06878949491168287
974,12709,0.02175632854311652
975,1271,0.0037658008658008656
976,12710,0.09462007131589151
977,12715,0.08117496990352166
978,12716,0.028315437625640177
979,12718,0.05101100407866401
980,12720,0.06307474692109867
981,12721,0.07027380952380953
982,12722,0.11232203075229358
983,1273,0.08750913242500973
984,12730,0.010027918289823053
985,12732,0.1506322745569332
986,12743,0.06192666531235276
987,12751,0.10392144409763306
988,12752,0.11726066311437582
989,12755,0.3780464629649602
990,1276,0.01840491673909195
991,12761,0.34688679722031496
992,12762,0.021261006289308177
993,12763,0.025803987398320506
994,12764,0.024831432601867612
995,12766,0.0426639116202946
996,12768,0.02857977090540369
997,1277,0.09765073407281155
998,12770,0.03384622856887975
999,12773,0.016727106283382028
